sha256,family,Category
4d2ef8f7dcc4b39436062e5666cbf5e3d41f990a272b16660418ee60bde6cdd1,Zanubis,Trojan-Banker
384b7c4693749939b2af33ddd5a350cf643fb32e5a183c880ca03b3955f002f4,Zanubis,Trojan-Banker
7b9f3d2d8a39d3cdc268c8fa5a5a51986a183266e5194ffcb53257d4219d287b,Zanubis,Trojan-Banker
dc22983f95fbdd29b28f3b5eb392d3818e99bfc8aa102706001fa1415b665576,Zanubis,Trojan-Banker
1611d57d1281785659981e922262a507771d75910ca0c4f8809f005ffb12cb5a,Zanubis,Trojan-Banker
52537ae43cc20c6c408dffddb83cc785cd942f43282047c4e48448f6576a75bd,Zanubis,Trojan-Banker
c9c454913ce6062a4387a92283b80e62391751b31a9b22ac9aa27dcc3edd3b4f,Zanubis,Trojan-Banker
f4ba22accc1a497d921349102b83be0db53bbc6ec14ad1acf20638629a6150bf,Zanubis,Trojan-Banker
a9916294cdc4de511fa09f441093456bb488928519a79ac950ad116adef981ee,Zanubis,Trojan-Banker
a1af1cc7d4e90083f7d90bc6eaa884146bcd21b2c76641e03c326f0cc1dc1e68,Zanubis,Trojan-Banker
8e83e6544c5b8d92360e6f8f8777be655d4ecf16e38b58c8d5bf2e76b224f6fb,Zanubis,Trojan-Banker
712b2d385b578fe9fa2bc404ef27b9204a0c67e4ded6129975e6f0464983ff10,Zanubis,Trojan-Banker
d3aee0e8fa264a33f77bdd59d95759de8f6d4ed6790726e191e39bcfd7b5e150,Switcher,Trojan-Proxy
3e40d77edde14f4f91909922563de4ce598e87fb0655cca2cc328c380fbc339e,Switcher,Trojan-Proxy
4e26d9e0ab05647c36392c3122e6b5615c96d069d4c708ad8bc02786b98cf1ea,XLoader,Trojan-Banker
e58196f94f3b76e6c3d90c4ade26403ac655327385f7b875c29d3abf6ee715da,XLoader,Trojan-Banker
cf623ae9585d3faff1b800274066165c3d03971a727316f4ccd22018bed37e48,XLoader,Trojan-Banker
537843714adaa141c2a084041a7f373ecab20d75f63dc7dc522bb59b98c1f630,XLoader,Trojan-Banker
d0ecc4b289a6bae15b8d05a3ce396ae17ff80bc74ba71999b6baeea59d114ee9,XLoader,Trojan-Banker
158c7688877853ffedb572ccaa8aa9eff47fa379338151f486e46d8983ce1b67,Asacub,Trojan-Banker
3aedbe7057130cf359b9b57fa533c2b85bab9612c34697585497734530e7457d,Asacub,Trojan-Banker
f3ae6762df3f2c56b3fe598a9e3ff96ddf878c553be95bacbd192bd14debd637,Asacub,Trojan-Banker
df61a75b7cfa128d4912e5cb648cfc504a8e7b25f6c83ed19194905fef8624c8,Asacub,Trojan-Banker
c0cfd462ab21f6798e962515ac0c15a92036edd3e2e63639263bf2fd2a10c184,Asacub,Trojan-Banker
d791e0ce494104e2ae0092bb4adc398ce740fef28fa2280840ae7f61d4734514,Asacub,Trojan-Banker
38dcec47e2f4471b032a8872ca695044ddf0c61b9e8d37274147158f689d65b9,Asacub,Trojan-Banker
27cea60e23b0f62b4b131da29fdda916bc4539c34bb142fb6d3f8bb82380fe4c,Asacub,Trojan-Banker
31edacd064debdae892ab0bc788091c58a03808997e11b6c46a6a5de493ed25d,Asacub,Trojan-Banker
87ffec0fe0e7a83e6433694d7f24cfde2f70fc45800aa2acb8e816ceba428951,Asacub,Trojan-Banker
eabc604fe6b5943187c12b8635755c303c450f718cc0c8e561df22a27264f101,Asacub,Trojan-Banker
faf70e3c02e322c2c95089f0720588ed7c3d87266361eed763b8c97911e2d73b,XLoader,Trojan-Banker
31363784c3284b7b1d97d690577051c4b2b7f335d0244d13d417dd0562bb031f,XLoader,Trojan-Banker
d98ca0035021d8a6fe5f8750e6c04b6fe2181db1118636030f1ab5acbd6a0bfa,XLoader,Trojan-Banker
5022495104c280286e65184e3164f3f248356d065ad76acef48ee2ce244ffdc8,XLoader,Trojan-Banker
92f8bcd9e62047b380c76afe772ab0fe12ced53b9702d08c37e98424dbb590ae,Dvmap,Trojan
183e069c563bd16219c205f7aa1d64fc7cb93c8205adf8de77c50367d56dfc2b,Dvmap,Trojan
347fbf348449e50849ea578915a4420a60b3abc88ba46465755e5029ceb885cb,Dvmap,Trojan
2da24c37e7d792d6d8eb7c1801596e75075e911cf7902f12ce22f5bd48962dc8,Dvmap,Trojan
206f382f9069f9ff523883ec6e18a2d2b98169c7582d213ce9a00a78ea0f6f00,Basbanke,Trojan-Banker
63b83fad732a387345a1aaec7798707b64a0a6f2e5f195bc3753ad9dad219869,Basbanke,Trojan-Banker
aed37f5c9ac97d0ed484a2b3cd23b04c943326d2ffe6472b0e01e03bc616844a,Basbanke,Trojan-Banker
6b54fe83d2ca3f7e3f007e81671f4c3695117e45a21e8d4b9b4fd16ffd4014cf,Basbanke,Trojan-Banker
78bce3e59cc97e5341b5c48a631d94ffe9e86b43db36165d0a07868588fbc3fb,Basbanke,Trojan-Banker
0821c5c27d1ada3dcd1f57ebfee52cfeccec2857ef1ed73a04da40c40ec3acfe,Basbanke,Trojan-Banker
facb9c5af7061422e2edebcdf39384a6da7dc3d67a85052672982a7002b2c79a,Basbanke,Trojan-Banker
0e983d5cac17d44e1739695e894d8774170efbcf7dc11302c2a2a71ae64e1c6a,Basbanke,Trojan-Banker
4ed7fdf504ddbff09f9ebe80856beb2dfdcaa18b43086317cec3017e11446a1a,Basbanke,Trojan-Banker
0497b6000a7a23e9e9b97472bc2d3799caf49cbbea1627ad4d87ae6e0b7e2a98,Riltok,Trojan-Banker
417fc112cd0610cc8c402742b0baab0a086b5c4164230009e11d34fdeee7d3fa,Riltok,Trojan-Banker
54594edbe9055517da2836199600f682dee07e6b405c6fe4b476627e8d184bfe,Riltok,Trojan-Banker
6e995d68c724f121d43ec2ff59bc4e536192360afa3beaec5646f01094f0b745,Riltok,Trojan-Banker
bbc268ca63eeb27e424fec1b3976bab550da304de18e29faff94d9057b1fa25a,Riltok,Trojan-Banker
dc3dd9d75120934333496d0a4100252b419ee8fcdab5d74cf343bcb0306c9811,Riltok,Trojan-Banker
e3f77ff093f322e139940b33994c5a57ae010b66668668dc4945142a81bcc049,Riltok,Trojan-Banker
ebd0a8043434edac261cb25b94f417188a5c0d62b5dd4033f156b890d150a4c5,Riltok,Trojan-Banker
f51a27163cb0ddd08caa29d865b9f238848118ba2589626af711330481b352df,Riltok,Trojan-Banker
c39270febb9097def21777c994d10738ba2a915c88f516fb1e896e5d7240cc0d,Gravityrat,Trojan-Spy
3d7c39362eaaccd75dbf2632e692adbdfda29c920505fd6f2a65340d194decbd,Gravityrat,Trojan-Spy
b015c99ad510c766d7fed64aa18f1ff9a7321f062e9c6d2912144168897d166b,Ghimob,Trojan-Banker
004542ceec2edc55d28350f3990143af4e5006592bbd72d5449d444e93a63fb8,Ghimob,Trojan-Banker
80c29c908818ebeec6d1f12e4c73019cbac7c8b3f5f06c43d6914242c21cb136,Ghimob,Trojan-Banker
2add88505e9050a1c9e5887a9d9b52be30068cc14bba002f40be15e0be307630,Ghimob,Trojan-Banker
977387f25f1fb008343ee39eabfe1420e69d1afdd1742c9d6b45e8782480d3ae,XLoader,Trojan-Dropper
57770190d3bbd453328bc63cfaf72bc01038379cd852ab81b3ee985605fb3ece,XLoader,Trojan-Dropper
3a12faa17974d04606c3479854d8df95261dfffa46e5262c8e8e275ca11b514f,XLoader,Trojan-Dropper
1e41a9f204ed3bf567eb955f9dae119213cdf4fa3c6dacaa9bb21e95dace021f,XLoader,Trojan-Dropper
2e8b278dc2bfcce5d043f0846a34bf92dccedbd58b8b17152ebffb18a341655f,XLoader,Trojan-Dropper
485f7547ba30886b5a771e3df105665772d5ff3872b4683bcb3dea8ee2aca2c9,XLoader,Trojan-Dropper
30bdf42374a5bb6a83be08f9667e0a9395e411f911dab08d9c0814d30fb0e260,XLoader,Trojan-Dropper
1b81f9f15b295a4ab381b17c3cb4d8f13f0ebe07cc8260c219f02b55bf403c5b,Joker,Trojan
62cd95066204f60cedf1f1bcd0713a507ab66c787c96d73df907623018bc8744,Joker,Trojan
a8117d9f8a4292415e1b0a8892b7605b6d543c020632f24c5fac12ec0d12e259,Joker,Trojan
240c25c677e0fb7ea886c79d86a3f21969945d4dbc8a073618b32a3c043d8b1b,Joker,Trojan
5b84723d474be2747fe91ffb094ad3ed715269407514be831f43a6ca53d13fba,Joker,Trojan
31109bc3caa13e803f6303bfcdd038eb3295c20dcc6ca98ea3638d878b16636b,Vesub,Trojan
e6e225ce3ac5989fd34cdf679bbce520b1efd89ffc6c61118fd0c6f76c187ae8,Vesub,Trojan
cfad7470a4a683f9c38693e02d72dd0762308122604da7aa6616dd21afa0cb16,Vesub,Trojan
258cf568e20e8302574e5ad7b8dad65c47ea9b117496af46d61040e6a0483430,Vesub,Trojan
7f806290def225cca5e05c09ab90f41bd1eab71d5e9aabaf5962ab511630363c,Grifthorse,Trojan
654fb1a8525ae03becf5d64e7edb8d6a7684eedddf25b5cfaa8a7ff406531352,Grifthorse,Trojan
bf0dff7743c4ecdb716c1788ebf2a2f5f5f05363904cf0f27b584d0d2801b61b,Grifthorse,Trojan
a629320643f8cc796804769b2f61f9c270e8c5110231ae5c64ede27d0826790f,Grifthorse,Trojan
358fc633fe73fa8e44dc3f91da27502fd133af7cbc824b9cbdda637d360ff345,Grifthorse,Trojan
92792e94efe6278d4218f6f68f223ddea1d5d1a94519e52fe707f621dacd5713,Grifthorse,Trojan
90fb90f26b910f5f49c57ef7a33aebd91e9f7211b434736a773dbfc10a33bd8d,Grifthorse,Trojan
af86464a774ccd4c0e14ad968604a59131663765511a29c0cb773b47e0120b93,Grifthorse,Trojan
e806b82f8bf9be7f633d011fcff4214d2ad9b7427e3480ffea8013297d0be48d,Grifthorse,Trojan
b5ec92b2be853cf1f3a1ea401402cc109e22dd79ab27c646132be1fa09faedf9,Grifthorse,Trojan
1ef86b6fb81ccefdf2f5ab51ba5cdc33365fae9b8e38a61cb40ed98c7544f3b9,Grifthorse,Trojan
b8c6049cad5adae9b892caefd0b5a1986600c7e88b35ad13a2ffc23cb70d3332,Grifthorse,Trojan
982c2a61c57595f14a5cc3fa8dc98e5b1fc237db5ca6f484603afbcfca2b0cdb,Grifthorse,Trojan
efd4a4357d679372cee2b3475cd7964845b26c49a3ec8db922d103d193fd7841,Grifthorse,Trojan
fc340309d1dff123ac4804150ebcb80ccd5a73acfd135a13bcc0d2675be2d111,Grifthorse,Trojan
5f2caaa11f53b9149030b10fd4832cc502bdf034189e39384b2f55dbdd74e51c,Grifthorse,Trojan
fbc284ef91fa7fd43b306afc33a72d42e751700db8c27659ef204ab79c4764a7,Grifthorse,Trojan
4026300776103957576107949746c723158be82dd78e6e9660be55abc3b7e6df,Grifthorse,Trojan
09135feb100b80379c8c8dfc5f01b512b6aec7574a9221802df78ebc04cb695b,Grifthorse,Trojan
b07f51d3f043cd9a1eb37ac847782f971bc4ad48ccce8b8458974ee38a7df4a4,Grifthorse,Trojan
8162f3fb7eecb06c39298b221cf6a16eb0eb2deb9a17d8327f2e8eb72b61c1ed,Grifthorse,Trojan
9fca51c88c6b1df450bb1af310868a4a24dd44e6da0d8eb1fcddc59598719a0a,Grifthorse,Trojan
679bc304dd1824832bc4177bbd76df6f8e68f3a8f0ef228930689371d2c0f522,Grifthorse,Trojan
71cb05b4a05df9dbff0b02a0f5e05ccc95b3538da66761cd094cfc14a4080265,Grifthorse,Trojan
520a9cfd38933a632741a9a89a599930412d9f893185f78740cf6d46dba21455,XLoader,Trojan-Dropper
6826475f9f9f780b24b6cbe01ca48db491e124938523508eb52bbfee5072a561,XLoader,Trojan-Dropper
bd3ead7a492f319cfa61b854f2f5d7217b02dd9f71a8833c49bb5873d6af69f1,XLoader,Trojan-Dropper
89e593dc246cb0b4ef8decf59c3260697677e703d609a24807cb6ea58c0deda4,XLoader,Trojan-Dropper
6257da70cb01826a6ce575e23cd2e42a0dbdc742f9b529f06fa9a13224701823,XLoader,Trojan-Dropper
780992147fd4b8fd5c780f4fe1a5237a1729c61ec99dda010fe9313bb5ef5bac,XLoader,Trojan-Dropper
1e9bbfa21c6482b9a3c63aa4b31ea4087b971465225297596a1cb717d14f53f4,Zanubis,Trojan-Banker
fccbb81ad665cc1dc5b5de77d3bbc9516fca5acfa7031f4d0b56b691deef4c01,Zanubis,Trojan-Banker
ecaa162123144551c1d3a9ffcba450aee141b5ac91ca992c14c38cff467563a1,Zanubis,Trojan-Banker
df7dcf326ecce83b70b303a705acf70fd49022f076af463b6d805c47e741dae5,Zanubis,Trojan-Banker
80863bcd05413ab49db2005390121e685270b487d275bfe76b3893f89f402aa9,Zanubis,Trojan-Banker
78237d50938445902a3789f5fa35a4a32ebd313a7411748caaadaa093e8fef01,Zanubis,Trojan-Banker
c15eafbe8ed2fd7db38a8771d56541a7c17c632c41bab85de2176ce630eae591,Zanubis,Trojan-Banker
b9b5afed68ee4e5732694b3f34b15e388814200c2550b83be18939876517bab6,Canesspy,Trojan-Spy
b14893da2e119f34e395ce4e5f239c9e0d877722a6de960fb23bad5dae766569,Canesspy,Trojan-Spy
e92a0fcc50aa69ef6cc719eb1b7bbbe34d28518dc4e86a46ea9560ee9b6242b7,Canesspy,Trojan-Spy
cf926721b9bb8f93c2e65bdfe90b991ee7a44c56b9c092f6b470989d93b753e2,Canesspy,Trojan-Spy
e8f20d9a32e2189d061a165b9f59a0d63b7b407c91317fad551f8f0fb5eb89d1,Canesspy,Trojan-Spy
4ce1a75a9790a68708fbeb25024289162a62c4911656a06d2e4443f3ac246352,Canesspy,Trojan-Spy
ae624eb94585394f2b4e4fa1385f058379b176d5566128deb47113d4f51c6def,Mandrake,Trojan-Spy
b4bc8fde4019375dfc8f333f481f1a12d81f11848cfa819832dedcdb8439ccf0,Mandrake,Trojan-Spy
31fdbea5531b06d44932bebf215a0282969c0c367827cd19f58df12dbacd8a16,Mandrake,Trojan-Spy
2c968409c529ae1799d7779d1e84cdcbd6379b63a774be02ccc5d596be14bac7,Mandrake,Trojan-Spy
90f07ab1244107e09a1918af2db0fc80209035b79632371b3450907c586f4809,Mandrake,Trojan-Spy
07fec5af5336dd2fbb0b0cb2277a279afb0ab1949dd9fe9e6c0ecfdc02908212,Mandrake,Trojan-Spy
a3a7007f86721913dd959031d5693c3258bf64e07eab1fefe4d1527987378a9e,Mandrake,Trojan-Spy
6fdfc236a05f87032ca6f9dc825edf663cba5f2fa4b9e9b5db61c9c570a0423e,Mandrake,Trojan-Spy
68f2acf24cd2983520d646f760d21cf1c5209b29acf06ffdca0340c4806a8149,Mandrake,Trojan-Spy
2ac67e770bfa22f0f1222ae75accc95b59c9671765a1933afbadb72903b84238,Mandrake,Trojan-Spy
f841b1531bd6a23dcc42c1831e0537a9addf204043e482067938af04365a2d09,Mandrake,Trojan-Spy
7968f35e8b78ba3f825926866966acbe97871522b77678ad103dc2867548f305,Mandrake,Trojan-Spy
780c930e4c5492e0ae7805002f7a613b9d16a44dafe77f309606a3e76a6c797a,Mandrake,Trojan-Spy
da02532fac82516b4e80d2658b83adfabb5c34b8a8312ccbe4abc06d8d4d6dba,Mandrake,Trojan-Spy
bac8a38e8f872fc73384093ffa0f2b765b64697f76f477421f24d6ad8c2bfcb7,Mandrake,Trojan-Spy
f7d789061b69e078b0318b95ba5993d57ed1e284b112486ed141d0bbc6bc14d8,Mandrake,Trojan-Spy
0540c144f70fbc6cd99ef89c4632db227c74b0f04c9a3c6ca1bede847ebafab4,Mandrake,Trojan-Spy
585d3c40313026eda7e9df6bc7663649db30f089637c8bbc298bd8430a6a0c38,Mandrake,Trojan-Spy
82f4ecf299e2f0c765f15103c3433bf9c597549269e81403e0dcbc64f0b61d54,Mandrake,Trojan-Spy
416ef130aa22a238ab48ccee53a3d063c79c02576954d8bebc236255c92b64a8,Sparkcat,Trojan
da5847e69180b860d086141513757c0278624ce186856fec8b3a6429ac46bf4a,Sparkcat,Trojan
91ffbfd10df1cb73d5a165e2fd2ecf50922ae4ba52aa82a0172040335f57c6e5,Sparkcat,Trojan
c5b97c966e1864f0b79b2f868ac886e30d890a5ab068ad34a3ba6094148b5a67,Sparkcat,Trojan
d4a1e1bf7177549e8e390f23fc0e40c2adfbbc08cbc2695b56b2c3dd0401fcf0,Sparkcat,Trojan
8d3f396dc3e5f447457d32c615542da9843d045169a8a5106bf002f5b6c42522,Sparkcat,Trojan
19d781da353747c7b1dfacd3f9b5c6c82855e168e48b113884f4d6186fd5dc20,Sparkcat,Trojan
bdad028a0af1f7032a71c7a2fb8f1bf4f245a3cc6497dc38a8ee41554a1eda1f,Sparkcat,Trojan
5a7b0ca5418303fd8eaa1f6fd7fa495233601b93df6c28654bb2b9029d5c88eb,Sparkcat,Trojan
8170507b99055306695c7458c34d3e510c8a51a6433b0850991bacd5b54ceb87,Sparkcat,Trojan
4ca542cbc18f05cae79477e520f7dde26ad85af0f925d7e4a3e28e865aa2b52e,Sparkcat,Trojan
c3ea7406a80bc55868d4114c5bd985e21e4fe4b7e76f2e95aeff2c49fb435443,Sparkcat,Trojan
ed0c8cd357cdc1c73a000506a258e3c4f8a05f881cf430a4756b5e86361a029d,Sparkcat,Trojan
0a9f38a8cb6ddfbb158f5904f60d79138a318ae5b5f1f80f4a75989de869bf8f,Necro,Trojan-Dropper
dd92c9c89c15e0b62a5ae49319b02f8aca7dc6a032a6d1c586544d5e652af5ec,Necro,Trojan-Dropper
bca5727df65bc350f10d9bd2f311e3f69f510a25f8445258ce6ca8569e21cc17,Necro,Trojan-Dropper
551078b22ec4e8e26932c6a1f19691cc12cfc0124eefaefa20f85fa6316ce6f9,Necro,Trojan-Dropper
e946d820ba7b0301582dd87caf63b4225a966802220aa8760712a6d3e7dfbfc5,Necro,Trojan-Dropper
453205bce58199320464e089de3274a2d2dd638c5361e72ae54b41642ed45b77,Necro,Trojan-Dropper
f400636d1c8e8f541242384665dfa09ae70e12792ce63b6803d12233bd2d950b,Necro,Trojan-Dropper
f56fbc0a8180f54dcee6f53d9c02a06e18214f4dce19b85fda76ec5300eee315,Necro,Trojan-Dropper
2001dcbde6310fd03413d7936475d50e8bbafc6bd3c62ae637af2039cb74fff1,Necro,Trojan-Dropper
3bea8e4bbbb74f36d722d603fc0724adf87ca73507388241e44d2241c27ea380,Necro,Trojan-Dropper
eb4df19428f70277f691670e1a3ea67a2bf0d668a3ca97bca4d681d91eb65113,Necro,Trojan-Dropper
b9eff791394f4944c9bcab7c11f7067877e6c46c321a126c59a075efc1226635,Necro,Trojan-Dropper
6557e4cbabbaf54ef952de83431468a07402fb9fc99488785d9dd240e583e0b4,Necro,Trojan-Dropper
8764d4cf47b9d912f2ac258e39ffc2ee2800c3546799a399c3e148840c314154,Triada,Trojan-Dropper
4c8cedf1738da2f16d0ad4e0308a46ae648e3b2051765eceebfd537ab5fc67dd,Triada,Trojan-Dropper
80d9c39baea386d2b9bc2be5f789bd5b9a980abc428083965f93c25fed9a91ab,Triada,Trojan-Dropper
4be7f8e899b58cc1bd7a324c22336633ad025cfdead65f7fc54ed8a325c251b5,Triada,Trojan-Dropper
b3987be6f550543c0689df2508b984a1893eb9fd4965b455ba8f0c4c16fb2d28,Triada,Trojan-Dropper
79dc6e1c8db764b1eff20ec2911e650d170ffa7a639bd62c991d75a62f35eb6f,Triada,Trojan-Dropper
c8e11945d045b763b51d84e681886c41e38b07064911edb2c59a6035f61d9615,Gugi,Trojan-Banker
785103ede41ab12a912d2a2baded368a52ad8cf7f0b0d3bf5a0feb8a22974ab7,Gugi,Trojan-Banker
a37622b1186b8e9307c4c0bfaf04f292aff527d2aba78eca387cad168b2eabbd,Gugi,Trojan-Banker
272a063dc03cd89a051f7dfb06c01d1397d99def91949cfc8b83f99cc55da81b,Gugi,Trojan-Banker
f2aa045c12a6673e1f5f323aaeeccff8447a0f2ea16667c63ef7501dd919b8d1,Gugi,Trojan-Banker
21464b5f8429991026e3c0ab59c24d9a314619fb1d1cb5c9f7bb2ba8be8f93e2,Gugi,Trojan-Banker
b5b531d93d3e5569638b9773c47c53b15f53494ac7bac0e29879040bef364ca7,Gugi,Trojan-Banker
9d9d5239eed6a36b7246223c2242ac6034aeee371f0b4e56c9f91192a1360b80,Gugi,Trojan-Banker
0ca09d4fde9e00c0987de44ae2ad51a01b3c4c2c11606fe8308a083805760ee7,Rotexy,Trojan-Banker;Trojan-Ransom
4378f3680ff070a1316663880f47eba54510beaeb2d897e7bbb8d6b45de63f96,Rotexy,Trojan-Banker;Trojan-Ransom
76c9d8226ce558c87c81236a9b95112b83c7b546863e29b88fec4dba5c720c0b,Rotexy,Trojan-Banker;Trojan-Ransom
7cc2d8d43093c3767c7c73dc2b4daeb96f70a7c455299e0c7824b4210edd6386,Rotexy,Trojan-Banker;Trojan-Ransom
9b2fd7189395b2f34781b499f5cae10ec86aa7ab373fbdc2a14ec4597d4799ba,Rotexy,Trojan-Banker;Trojan-Ransom
ac216d502233ca0fe51ac2bb64cfaf553d906dc19b7da4c023fec39b000bc0d7,Rotexy,Trojan-Banker;Trojan-Ransom
b1ccb5618925c8f0dda8d13efe4a1e1a93d1ceed9e26ec4a388229a28d1f8d5b,Rotexy,Trojan-Banker;Trojan-Ransom
ba4beb97f5d4ba33162f769f43ec8e7d1ae501acdade792a4a577cd6449e1a84,Rotexy,Trojan-Banker;Trojan-Ransom
ba9f4d3f4eba3fa7dce726150fe402e37359a7f36c07f3932a92bd711436f88c,Rotexy,Trojan-Banker;Trojan-Ransom
e194268bf682d81fc7dc1e437c53c952ffae55a9d15a1fc020f0219527b7c2ec,Rotexy,Trojan-Banker;Trojan-Ransom
1581328e3d160bd0ebf1fa7726e0978f0a4639567be2925cec2db378e0f1591e,Tordow,Trojan-Banker
75bccd42f51cc1a0183be3d1464906ed13831f99cffd0d9136621157c2dbb915,Tordow,Trojan-Banker
cb395c818634c1092153080c4f214595ca4bcbaaa482d1c1a8ecd9b1a97896d2,Tordow,Trojan-Banker
c86f3ea9002ca83fdf1c8f2c9118c317999ab204d83bbaefc0d959850d49ba50,Tordow,Trojan-Banker
96a1070eef28ce69f151b8e3854e1921a90205586355207ae06aeaa4fb3e5d0c,Tordow,Trojan-Banker
21879ce5a61e47e5c968004d4eebd24505e29056139cebc3fe1c5dd80c6f184f,Sparkkitty,Trojan-Spy
78fa0dc5fb115d49936030af71cd2f4aa4ea786cd2d2a0d9cb6739716b5e49ef,Sparkkitty,Trojan-Spy
c50f35e27c3a89f9a1ec0c5b49966dcd74bc114f0b3ba598aac23491c43145a7,Sparkkitty,Trojan-Spy
1d2e41beb37e9502d1b81775a53a6e498842daed93fe19cdcd4cbd2a7228d12d,Sparkkitty,Trojan-Spy
381570757ecd56c99434ff799b90c2513227035c98d2b9602ae0bb8d210cac4c,Sparkkitty,Trojan-Spy
94297b685a5659647a3c021e82e2fd62e5ae607b242b8289669cfee8d5cc79e3,Sparkkitty,Trojan-Spy
dcb862d67c65afec113a2a0d2a5b2284a06c5da1f3a6b7ca346e4a428b716f8f,Sparkkitty,Trojan-Spy
7ffb912d9c120e97d3b052b576d15d4ccdb28e3b017cdd26695465fed4348d1e,Sparkkitty,Trojan-Spy
cf3ab3313a315a265fe5627e4b41b418ff7d62ad649f433b85198ff07f14907d,Sparkkitty,Trojan-Spy
75a8d1ea41d9b4a9ac45f521f7c8422858bfc1c14d5ba85c16d08fbd1c61b96c,Sparkkitty,Trojan-Spy
35c8c95c7f72872e733dfd29280df12bfe9950a760d2a346f4be6c2e399e5a4b,Sparkkitty,Trojan-Spy
2f54abd8fd704856fa2a8a8beb80929cc954c87616435d9a88fdfd1a205b12a3,Sparkkitty,Trojan-Spy
9ca063d5716155d9e70ebda9370655c65dcf82bd013cc4b8fa7ebc4cee564073,Sparkkitty,Trojan-Spy
17b71715aba2d00c6791b6c72d275af4fc63d56870abe6035ba70eac03b2e810,Sparkkitty,Trojan-Spy
cdbe32fcb10606846035fff7c2f54d1b4306ef08c69364b9699b41dc695f41cd,Sparkkitty,Trojan-Spy
5b4d879862d8bd8af65a4151967990ef830b8c41a812cfa22fa117b54dcc0da6,Sparkkitty,Trojan-Spy
8fb42bb9061ccbb30c664e41b1be5787be5901b4df2c0dc1839499309f2d9d93,Chinotto,Trojan-Spy
c287b50663fb39e54c173deb6b57efa9fa782043081f4e88a1eaef3784d8c679,Chinotto,Trojan-Spy
9d58a6920db59a06e513cf077597a8e1848892ad2cf0ec9e3de8fd677efbfedd,Chinotto,Trojan-Spy
7820bc1aa19ed61d035a2b7efb315ddb8b73cdf4df6ca41c365ce60ec160e713,Chinotto,Trojan-Spy
5c6e45db0ffcd38b2821c4f77654e6f7da6a474aeff9858b8ce4cec0a39bb8c1,Necro,Trojan-Dropper
50803f66ed5fff7aa512658282df78ddc94d79cc01cb505583bfbde4d062c227,Necro,Trojan-Dropper
26ad4e8bfd9842104b78ef498dac356c098884d73e309a36e6304ec887795794,Necro,Trojan-Dropper
b98b3cdf1c8a0db13bb079e89a3b8661128c536a7ce8fdd41572e43c3cc21b9b,Necro,Trojan-Dropper
816dfeb9068f1c8341bea486b1eca8821b27f093dd5c3ea0cfec849a083abca2,Necro,Trojan-Dropper
9156d54b6b4a2f3dc31553ee12a0907b36763f528ea796550239707d64bd1b37,Necro,Trojan-Dropper
526e08dc731b07ac32cd129683bc9c860c8953a6a4eec81056fe0f0e94d237d2,Necro,Trojan-Dropper
a5e802544f4b2aa166393b95a0f0e0e77d67519c6e5fb703e40151466f5ac494,Necro,Trojan-Dropper
b08e7f3999438fdafd4e5bf9c2d32d058186a9339ffbcfaf84704a377dd75095,Necro,Trojan-Dropper
f991c3a4085defe95f9fbca4c9e723ae1ef01279104430ea75552414334d2b36,Necro,Trojan-Dropper
4025beee7a7ee9cb8d123b15b22eee2e27110563ffcf71703caa0136e02b7eac,Necro,Trojan-Dropper
476ecbc15b62e158bb28bc79fce062fb8899d4855c69a08bbeb3d72f4704beda,Necro,Trojan-Dropper
8a0f0b791661076332e9da5c7a269a2215585acedff66c75687ff38ef41e7e27,Necro,Trojan-Dropper
6c2bf010f3c8c5f82755492750b3d5339d5cf105ccdcc0015c843e517f3fad32,Necro,Trojan-Dropper
12ffc87b3239bd30fa6821322fe13535e14dcb3d05d0abfe73d045483be6a507,Necro,Trojan-Dropper
ce66f32e6d609bef07aafdaeef4a22ed8aab27196187dcc53f88332dafe43e20,Necro,Trojan-Dropper
b2f8f5af24206220dc44b68b4368c5b2acaf0efc83a683a6cee40627c73eb4b5,Necro,Trojan-Dropper
986afe70383c15e07dbe02162587c6e6bf43ecc72267dc0a1512ad91ae3d6511,Necro,Trojan-Dropper
93c3729024df6723318c10f5b02807bc259700f887ebc8b9429e3e401dae81f3,Necro,Trojan-Dropper
37382eed1ea68cdf01c510d3a5e88651cbc7d5cfcd81791e80b2fa836bcf6b58,Necro,Trojan-Dropper
319c349c69f0acaa49ed6cf6d4f2ec6dff86f1d0ce321af23089eb385af7644c,Necro,Trojan-Dropper
7aed7771b15d795bcd5ee119885613a3d5124f46d72c501fce3429f6c3c78ba4,Necro,Trojan-Dropper
7a5bfbd3b75d821b2697f9f9d9ef89d26cd2ec895741e5db222583bac82ee207,Necro,Trojan-Dropper
53c35cdd04be5183150ac1b9c10ac6b71971beab447dcb92d1aa6ee2337074d2,Necro,Trojan-Dropper
1e7cdcb10f7683f507c71d2b042dd55db06fd76b7e0eb2ff2abf0360873bd88d,Necro,Trojan-Dropper
d123d9e4d98e84b89b5b9f51ed8e641c8b5c41325e1e29651ec62f79e39d5b7f,Necro,Trojan-Dropper
09e1b08946ed43690ed16d38ca40c71f62336f55f2f9227f1f773706a21b94da,Necro,Trojan-Dropper
1f17be42f7c90953bac1d20476f6a934452563e92ec2649160c0697a2af3711c,Necro,Trojan-Dropper
f6e79c43e6dcc5bf5a722cf61923e96f5fbaa7b80f38208826817ebacd2ee788,Necro,Trojan-Dropper
